timestamp,event,label
2026-01-01 03:04:19,Door closed,0
2026-01-01 03:04:26,Low battery,0
2026-01-01 03:04:35,Motion detected,0
2026-01-01 03:04:39,Low battery,0
2026-01-01 03:04:47,Door closed,0
2026-01-01 03:04:48,Door closed,0
2026-01-01 03:04:56,Start camera,0
2026-01-01 03:05:01,Start camera,0
2026-01-01 03:05:11,Motion detected,0
2026-01-01 03:05:18,Door closed,0
2026-01-01 03:05:27,Signal lost,0
2026-01-01 03:05:28,Start camera,0
2026-01-01 03:05:34,Tamper detected,1
2026-01-01 03:05:44,Motion detected,0
2026-01-01 03:05:52,Start camera,0
2026-01-01 03:05:57,Start camera,0
2026-01-01 03:05:58,Signal lost,0
2026-01-01 03:06:07,Start camera,0
2026-01-01 03:06:08,Stop camera,0
2026-01-01 03:06:18,Start camera,0
2026-01-01 03:06:20,Signal lost,0
2026-01-01 03:06:29,Stop camera,0
2026-01-01 03:06:33,Motion detected,0
2026-01-01 03:06:35,Low battery,0
2026-01-01 03:06:37,Door closed,0
2026-01-01 03:06:46,Start camera,0
2026-01-01 03:06:51,Door opened,0
2026-01-01 03:06:52,Stop camera,0
2026-01-01 03:07:01,Motion detected,0
2026-01-01 03:07:05,Stop camera,0
2026-01-01 03:07:10,Start camera,0
2026-01-01 03:07:17,Door closed,0
2026-01-01 03:07:27,Camera offline,1
2026-01-01 03:07:33,Start camera,0
2026-01-01 03:07:43,Door opened,0
2026-01-01 03:07:53,Camera offline,1
2026-01-01 03:08:03,Signal lost,0
2026-01-01 03:08:09,Start camera,0
2026-01-01 03:08:16,Door opened,0
2026-01-01 03:08:20,Unauthorized access,1
2026-01-01 03:08:24,Signal lost,0
2026-01-01 03:08:28,Motion detected,0
2026-01-01 03:08:30,Signal lost,0
2026-01-01 03:08:35,Signal lost,0
2026-01-01 03:08:36,Start camera,0
2026-01-01 03:08:42,Signal lost,0
2026-01-01 03:08:45,Door opened,0
2026-01-01 03:08:51,Low battery,0
2026-01-01 03:08:53,Low battery,0
2026-01-01 03:08:54,Start camera,0
2026-01-01 03:08:57,Stop camera,0
2026-01-01 03:09:07,Door opened,0
2026-01-01 03:09:15,Low battery,0
2026-01-01 03:09:17,Stop camera,0
2026-01-01 03:09:19,Door closed,0
2026-01-01 03:09:27,Stop camera,0
2026-01-01 03:09:34,Start camera,0
2026-01-01 03:09:41,Door closed,0
2026-01-01 03:09:44,Signal lost,0
2026-01-01 03:09:48,Low battery,0
2026-01-01 03:09:53,Door opened,0
2026-01-01 03:09:56,Motion detected,0
2026-01-01 03:10:04,Start camera,0
2026-01-01 03:10:12,Stop camera,0
2026-01-01 03:10:13,Stop camera,0
2026-01-01 03:10:16,Tamper detected,1
2026-01-01 03:10:17,Motion detected,0
2026-01-01 03:10:26,Start camera,0
2026-01-01 03:10:35,Door closed,0
2026-01-01 03:10:42,Motion detected,0
2026-01-01 03:10:51,Motion detected,0
2026-01-01 03:10:56,Door closed,0
2026-01-01 03:11:01,Low battery,0
2026-01-01 03:11:02,Signal lost,0
2026-01-01 03:11:08,Start camera,0
2026-01-01 03:11:11,Door opened,0
2026-01-01 03:11:20,Door opened,0
2026-01-01 03:11:23,Unauthorized access,1
2026-01-01 03:11:25,Door opened,0
2026-01-01 03:11:26,Start camera,0
2026-01-01 03:11:35,Start camera,0
2026-01-01 03:11:39,Low battery,0
2026-01-01 03:11:43,Signal lost,0
2026-01-01 03:11:51,Low battery,0
2026-01-01 03:11:56,Motion detected,0
2026-01-01 03:11:58,Signal lost,0
2026-01-01 03:12:07,Start camera,0
2026-01-01 03:12:09,Signal lost,0
2026-01-01 03:12:15,Start camera,0
2026-01-01 03:12:18,Motion detected,0
2026-01-01 03:12:24,Motion detected,0
2026-01-01 03:12:26,Door closed,0
2026-01-01 03:12:31,Stop camera,0
2026-01-01 03:12:41,Motion detected,0
2026-01-01 03:12:45,Low battery,0
2026-01-01 03:12:51,Door opened,0
2026-01-01 03:12:53,Signal lost,0
2026-01-01 03:12:57,Start camera,0
2026-01-01 03:13:07,Motion detected,0
2026-01-01 03:13:16,Door opened,0
2026-01-01 03:13:20,Stop camera,0
2026-01-01 03:13:30,Low battery,0
2026-01-01 03:13:36,Stop camera,0
2026-01-01 03:13:41,Signal lost,0
2026-01-01 03:13:42,Motion detected,0
2026-01-01 03:13:50,Motion detected,0
2026-01-01 03:13:54,Start camera,0
2026-01-01 03:14:03,Door opened,0
2026-01-01 03:14:13,Door opened,0
2026-01-01 03:14:19,Door closed,0
2026-01-01 03:14:29,Stop camera,0
2026-01-01 03:14:38,Signal lost,0
2026-01-01 03:14:40,Motion detected,0
2026-01-01 03:14:45,Door closed,0
2026-01-01 03:14:51,Stop camera,0
2026-01-01 03:15:01,Motion detected,0
2026-01-01 03:15:09,Signal lost,0
2026-01-01 03:15:18,Stop camera,0
2026-01-01 03:15:26,Door closed,0
2026-01-01 03:15:28,Stop camera,0
2026-01-01 03:15:30,Signal lost,0
2026-01-01 03:15:34,Low battery,0
2026-01-01 03:15:36,Signal lost,0
2026-01-01 03:15:37,Stop camera,0
2026-01-01 03:15:46,Motion detected,0
2026-01-01 03:15:52,Door opened,0
2026-01-01 03:16:01,Start camera,0
2026-01-01 03:16:03,Motion detected,0
2026-01-01 03:16:12,Start camera,0
2026-01-01 03:16:22,Motion detected,0
2026-01-01 03:16:28,Low battery,0
2026-01-01 03:16:33,Door closed,0
2026-01-01 03:16:43,Door closed,0
2026-01-01 03:16:52,Start camera,0
2026-01-01 03:17:01,Camera offline,1
2026-01-01 03:17:06,Low battery,0
2026-01-01 03:17:15,Start camera,0
2026-01-01 03:17:16,Door opened,0
2026-01-01 03:17:23,Door closed,0
2026-01-01 03:17:25,Door closed,0
2026-01-01 03:17:29,Signal lost,0
2026-01-01 03:17:35,Start camera,0
2026-01-01 03:17:41,Door closed,0
2026-01-01 03:17:51,Door opened,0
2026-01-01 03:18:00,Motion detected,0
2026-01-01 03:18:05,Stop camera,0
2026-01-01 03:18:06,Stop camera,0
2026-01-01 03:18:12,Low battery,0
2026-01-01 03:18:13,Door opened,0
2026-01-01 03:18:19,Start camera,0
2026-01-01 03:18:23,Low battery,0
2026-01-01 03:18:28,Door closed,0
2026-01-01 03:18:36,Signal lost,0
2026-01-01 03:18:38,Start camera,0
2026-01-01 03:18:48,Signal lost,0
2026-01-01 03:18:51,Door closed,0
2026-01-01 03:18:52,Start camera,0
2026-01-01 03:18:53,Stop camera,0
2026-01-01 03:18:59,Motion detected,0
2026-01-01 03:19:06,Stop camera,0
2026-01-01 03:19:13,Motion detected,0
2026-01-01 03:19:23,Stop camera,0
2026-01-01 03:19:28,Door closed,0
2026-01-01 03:19:36,Door closed,0
2026-01-01 03:19:43,Door closed,0
2026-01-01 03:19:44,Signal lost,0
2026-01-01 03:19:49,Low battery,0
2026-01-01 03:19:54,Low battery,0
2026-01-01 03:20:03,Motion detected,0
2026-01-01 03:20:09,Motion detected,0
2026-01-01 03:20:13,Motion detected,0
2026-01-01 03:20:17,Motion detected,0
2026-01-01 03:20:18,Stop camera,0
2026-01-01 03:20:22,Signal lost,0
2026-01-01 03:20:30,Door opened,0
2026-01-01 03:20:35,Start camera,0
2026-01-01 03:20:44,Low battery,0
2026-01-01 03:20:49,Unauthorized access,1
2026-01-01 03:20:52,Door opened,0
2026-01-01 03:21:01,Start camera,0
2026-01-01 03:21:05,Door closed,0
2026-01-01 03:21:07,Stop camera,0
2026-01-01 03:21:13,Door closed,0
2026-01-01 03:21:19,Signal lost,0
2026-01-01 03:21:24,Stop camera,0
2026-01-01 03:21:28,Signal lost,0
2026-01-01 03:21:33,Motion detected,0
2026-01-01 03:21:43,Door opened,0
2026-01-01 03:21:47,Start camera,0
2026-01-01 03:21:53,Motion detected,0
2026-01-01 03:22:02,Signal lost,0
2026-01-01 03:22:07,Signal lost,0
2026-01-01 03:22:13,Door closed,0
2026-01-01 03:22:21,Tamper detected,1
2026-01-01 03:22:23,Motion detected,0
2026-01-01 03:22:30,Stop camera,0
2026-01-01 03:22:34,Low battery,0
2026-01-01 03:22:36,Low battery,0
2026-01-01 03:22:43,Door opened,0
2026-01-01 03:22:47,Low battery,0
2026-01-01 03:22:51,Signal lost,0
2026-01-01 03:22:54,Motion detected,0
2026-01-01 03:22:56,Low battery,0
2026-01-01 03:22:57,Camera offline,1
2026-01-01 03:23:00,Stop camera,0
2026-01-01 03:23:09,Tamper detected,1
2026-01-01 03:23:11,Door opened,0
2026-01-01 03:23:15,Motion detected,0
2026-01-01 03:23:19,Door opened,0
2026-01-01 03:23:29,Signal lost,0
2026-01-01 03:23:31,Stop camera,0
2026-01-01 03:23:38,Door opened,0
2026-01-01 03:23:43,Unauthorized access,1
2026-01-01 03:23:50,Stop camera,0
2026-01-01 03:24:00,Motion detected,0
2026-01-01 03:24:02,Door opened,0
2026-01-01 03:24:08,Signal lost,0
2026-01-01 03:24:18,Signal lost,0
2026-01-01 03:24:28,Tamper detected,1
2026-01-01 03:24:35,Door closed,0
2026-01-01 03:24:40,Signal lost,0
2026-01-01 03:24:41,Start camera,0
2026-01-01 03:24:45,Motion detected,0
2026-01-01 03:24:51,Stop camera,0
2026-01-01 03:24:52,Motion detected,0
2026-01-01 03:24:53,Door closed,0
2026-01-01 03:24:58,Door closed,0
2026-01-01 03:25:08,Signal lost,0
2026-01-01 03:25:17,Door closed,0
2026-01-01 03:25:19,Door closed,0
2026-01-01 03:25:25,Start camera,0
2026-01-01 03:25:32,Start camera,0
2026-01-01 03:25:40,Low battery,0
2026-01-01 03:25:44,Unauthorized access,1
2026-01-01 03:25:48,Door opened,0
2026-01-01 03:25:53,Start camera,0
2026-01-01 03:25:55,Door closed,0
2026-01-01 03:26:00,Low battery,0
2026-01-01 03:26:02,Door opened,0
2026-01-01 03:26:09,Motion detected,0
2026-01-01 03:26:12,Signal lost,0
2026-01-01 03:26:19,Signal lost,0
2026-01-01 03:26:24,Start camera,0
2026-01-01 03:26:29,Signal lost,0
2026-01-01 03:26:36,Motion detected,0
2026-01-01 03:26:42,Motion detected,0
2026-01-01 03:26:45,Door opened,0
2026-01-01 03:26:46,Door closed,0
2026-01-01 03:26:55,Signal lost,0
2026-01-01 03:26:58,Door opened,0
2026-01-01 03:27:02,Signal lost,0
2026-01-01 03:27:09,Signal lost,0
2026-01-01 03:27:18,Door opened,0
2026-01-01 03:27:24,Low battery,0
2026-01-01 03:27:30,Motion detected,0
2026-01-01 03:27:36,Low battery,0
2026-01-01 03:27:40,Motion detected,0
2026-01-01 03:27:47,Start camera,0
2026-01-01 03:27:49,Motion detected,0
2026-01-01 03:27:58,Stop camera,0
2026-01-01 03:28:08,Start camera,0
2026-01-01 03:28:16,Signal lost,0
2026-01-01 03:28:21,Start camera,0
2026-01-01 03:28:25,Door opened,0
2026-01-01 03:28:26,Stop camera,0
2026-01-01 03:28:30,Motion detected,0
2026-01-01 03:28:37,Low battery,0
2026-01-01 03:28:46,Low battery,0
2026-01-01 03:28:53,Motion detected,0
2026-01-01 03:28:56,Stop camera,0
2026-01-01 03:29:01,Start camera,0
2026-01-01 03:29:05,Door opened,0
2026-01-01 03:29:15,Low battery,0
2026-01-01 03:29:24,Start camera,0
2026-01-01 03:29:26,Stop camera,0
2026-01-01 03:29:32,Door closed,0
2026-01-01 03:29:35,Start camera,0
2026-01-01 03:29:39,Stop camera,0
2026-01-01 03:29:46,Door closed,0
2026-01-01 03:29:54,Signal lost,0
2026-01-01 03:30:03,Door closed,0
2026-01-01 03:30:13,Door closed,0
2026-01-01 03:30:14,Door opened,0
2026-01-01 03:30:16,Low battery,0
2026-01-01 03:30:20,Low battery,0
2026-01-01 03:30:22,Signal lost,0
2026-01-01 03:30:29,Signal lost,0
2026-01-01 03:30:34,Signal lost,0
2026-01-01 03:30:42,Low battery,0
2026-01-01 03:30:43,Start camera,0
2026-01-01 03:30:47,Door closed,0
2026-01-01 03:30:57,Door opened,0
2026-01-01 03:31:04,Stop camera,0
2026-01-01 03:31:11,Signal lost,0
2026-01-01 03:31:18,Door opened,0
2026-01-01 03:31:28,Stop camera,0
2026-01-01 03:31:35,Low battery,0
2026-01-01 03:31:39,Start camera,0
2026-01-01 03:31:42,Unauthorized access,1
2026-01-01 03:31:51,Door opened,0
2026-01-01 03:31:53,Stop camera,0
2026-01-01 03:31:54,Door closed,0
2026-01-01 03:32:04,Motion detected,0
2026-01-01 03:32:11,Signal lost,0
2026-01-01 03:32:19,Motion detected,0
2026-01-01 03:32:21,Motion detected,0
2026-01-01 03:32:23,Door opened,0
2026-01-01 03:32:25,Motion detected,0
2026-01-01 03:32:29,Door closed,0
2026-01-01 03:32:36,Start camera,0
2026-01-01 03:32:45,Stop camera,0
2026-01-01 03:32:55,Door closed,0
2026-01-01 03:33:05,Motion detected,0
2026-01-01 03:33:15,Door closed,0
2026-01-01 03:33:18,Stop camera,0
2026-01-01 03:33:19,Door opened,0
2026-01-01 03:33:22,Door closed,0
2026-01-01 03:33:27,Door opened,0
2026-01-01 03:33:31,Start camera,0
2026-01-01 03:33:36,Signal lost,0
2026-01-01 03:33:46,Start camera,0
2026-01-01 03:33:55,Motion detected,0
2026-01-01 03:34:01,Motion detected,0
2026-01-01 03:34:02,Stop camera,0
2026-01-01 03:34:12,Start camera,0
2026-01-01 03:34:15,Tamper detected,1
2026-01-01 03:34:19,Low battery,0
2026-01-01 03:34:24,Signal lost,0
2026-01-01 03:34:32,Door closed,0
2026-01-01 03:34:40,Door closed,0
2026-01-01 03:34:44,Signal lost,0
2026-01-01 03:34:48,Stop camera,0
2026-01-01 03:34:52,Start camera,0
2026-01-01 03:35:01,Motion detected,0
2026-01-01 03:35:06,Stop camera,0
2026-01-01 03:35:10,Motion detected,0
2026-01-01 03:35:11,Motion detected,0
2026-01-01 03:35:15,Start camera,0
2026-01-01 03:35:24,Motion detected,0
2026-01-01 03:35:34,Signal lost,0
2026-01-01 03:35:39,Door opened,0
2026-01-01 03:35:45,Signal lost,0
2026-01-01 03:35:51,Door opened,0
2026-01-01 03:35:52,Low battery,0
2026-01-01 03:36:02,Start camera,0
2026-01-01 03:36:04,Door opened,0
2026-01-01 03:36:07,Motion detected,0
2026-01-01 03:36:17,Start camera,0
2026-01-01 03:36:21,Low battery,0
2026-01-01 03:36:29,Low battery,0
2026-01-01 03:36:34,Start camera,0
2026-01-01 03:36:43,Stop camera,0
2026-01-01 03:36:44,Motion detected,0
2026-01-01 03:36:54,Door closed,0
2026-01-01 03:37:00,Motion detected,0
2026-01-01 03:37:01,Door opened,0
2026-01-01 03:37:03,Start camera,0
2026-01-01 03:37:08,Start camera,0
2026-01-01 03:37:13,Motion detected,0
2026-01-01 03:37:23,Door closed,0
2026-01-01 03:37:29,Unauthorized access,1
2026-01-01 03:37:35,Door closed,0
2026-01-01 03:37:44,Door opened,0
2026-01-01 03:37:45,Stop camera,0
2026-01-01 03:37:48,Door closed,0
2026-01-01 03:37:53,Camera offline,1
2026-01-01 03:37:55,Signal lost,0
2026-01-01 03:38:04,Camera offline,1
2026-01-01 03:38:14,Low battery,0
2026-01-01 03:38:19,Stop camera,0
2026-01-01 03:38:25,Unauthorized access,1
2026-01-01 03:38:33,Motion detected,0
2026-01-01 03:38:42,Motion detected,0
2026-01-01 03:38:50,Stop camera,0
2026-01-01 03:38:58,Unauthorized access,1
2026-01-01 03:39:07,Low battery,0
2026-01-01 03:39:11,Start camera,0
2026-01-01 03:39:16,Door opened,0
2026-01-01 03:39:21,Signal lost,0
2026-01-01 03:39:29,Door closed,0
2026-01-01 03:39:34,Stop camera,0
2026-01-01 03:39:35,Door closed,0
2026-01-01 03:39:42,Low battery,0
2026-01-01 03:39:45,Door opened,0
2026-01-01 03:39:47,Start camera,0
2026-01-01 03:39:54,Motion detected,0
2026-01-01 03:39:57,Door opened,0
2026-01-01 03:39:59,Stop camera,0
2026-01-01 03:40:02,Door opened,0
2026-01-01 03:40:11,Start camera,0
2026-01-01 03:40:20,Stop camera,0
2026-01-01 03:40:23,Signal lost,0
2026-01-01 03:40:24,Door closed,0
2026-01-01 03:40:32,Stop camera,0
2026-01-01 03:40:33,Motion detected,0
2026-01-01 03:40:42,Signal lost,0
2026-01-01 03:40:45,Motion detected,0
2026-01-01 03:40:49,Door opened,0
2026-01-01 03:40:54,Low battery,0
2026-01-01 03:41:02,Stop camera,0
2026-01-01 03:41:04,Door opened,0
2026-01-01 03:41:11,Door closed,0
2026-01-01 03:41:17,Start camera,0
2026-01-01 03:41:27,Low battery,0
2026-01-01 03:41:33,Door closed,0
2026-01-01 03:41:37,Camera offline,1
2026-01-01 03:41:39,Start camera,0
2026-01-01 03:41:46,Door opened,0
2026-01-01 03:41:53,Door opened,0
2026-01-01 03:41:55,Stop camera,0
2026-01-01 03:42:01,Door closed,0
2026-01-01 03:42:06,Stop camera,0
2026-01-01 03:42:08,Low battery,0
2026-01-01 03:42:14,Motion detected,0
2026-01-01 03:42:24,Camera offline,1
2026-01-01 03:42:33,Signal lost,0
2026-01-01 03:42:34,Motion detected,0
2026-01-01 03:42:42,Motion detected,0
2026-01-01 03:42:47,Low battery,0
2026-01-01 03:42:52,Door opened,0
2026-01-01 03:43:02,Signal lost,0
2026-01-01 03:43:03,Door closed,0
2026-01-01 03:43:04,Start camera,0
2026-01-01 03:43:14,Door closed,0
2026-01-01 03:43:21,Low battery,0
2026-01-01 03:43:29,Door opened,0
2026-01-01 03:43:37,Start camera,0
2026-01-01 03:43:39,Stop camera,0
2026-01-01 03:43:49,Low battery,0
2026-01-01 03:43:54,Start camera,0
2026-01-01 03:43:58,Door opened,0
2026-01-01 03:43:59,Door opened,0
2026-01-01 03:44:00,Door opened,0
2026-01-01 03:44:05,Signal lost,0
2026-01-01 03:44:06,Stop camera,0
2026-01-01 03:44:11,Door closed,0
2026-01-01 03:44:14,Start camera,0
2026-01-01 03:44:23,Door opened,0
2026-01-01 03:44:31,Motion detected,0
2026-01-01 03:44:35,Start camera,0
2026-01-01 03:44:36,Start camera,0
2026-01-01 03:44:43,Door opened,0
2026-01-01 03:44:47,Tamper detected,1
2026-01-01 03:44:51,Door closed,0
2026-01-01 03:44:54,Signal lost,0
2026-01-01 03:45:02,Low battery,0
2026-01-01 03:45:11,Stop camera,0
2026-01-01 03:45:12,Door closed,0
2026-01-01 03:45:19,Motion detected,0
2026-01-01 03:45:23,Signal lost,0
2026-01-01 03:45:27,Start camera,0
2026-01-01 03:45:31,Signal lost,0
2026-01-01 03:45:37,Stop camera,0
2026-01-01 03:45:43,Unauthorized access,1
2026-01-01 03:45:50,Motion detected,0
2026-01-01 03:45:52,Camera offline,1
2026-01-01 03:46:00,Stop camera,0
2026-01-01 03:46:01,Stop camera,0
2026-01-01 03:46:04,Door closed,0
2026-01-01 03:46:08,Door opened,0
2026-01-01 03:46:11,Low battery,0
2026-01-01 03:46:19,Stop camera,0
2026-01-01 03:46:20,Motion detected,0
2026-01-01 03:46:30,Stop camera,0
2026-01-01 03:46:40,Door opened,0
2026-01-01 03:46:41,Stop camera,0
2026-01-01 03:46:42,Start camera,0
2026-01-01 03:46:45,Low battery,0
2026-01-01 03:46:49,Door closed,0
2026-01-01 03:46:57,Door opened,0
2026-01-01 03:47:04,Motion detected,0
2026-01-01 03:47:14,Door closed,0
2026-01-01 03:47:22,Door opened,0
2026-01-01 03:47:28,Start camera,0
2026-01-01 03:47:33,Stop camera,0
2026-01-01 03:47:38,Low battery,0
2026-01-01 03:47:47,Low battery,0
2026-01-01 03:47:54,Door closed,0
2026-01-01 03:47:58,Camera offline,1
2026-01-01 03:48:08,Signal lost,0
2026-01-01 03:48:15,Door opened,0
2026-01-01 03:48:16,Motion detected,0
2026-01-01 03:48:19,Motion detected,0
2026-01-01 03:48:23,Door closed,0
2026-01-01 03:48:30,Start camera,0
2026-01-01 03:48:33,Door closed,0
2026-01-01 03:48:40,Start camera,0
2026-01-01 03:48:45,Camera offline,1
2026-01-01 03:48:46,Stop camera,0
2026-01-01 03:48:51,Camera offline,1
2026-01-01 03:48:57,Stop camera,0
2026-01-01 03:49:03,Signal lost,0
2026-01-01 03:49:11,Door opened,0
2026-01-01 03:49:20,Stop camera,0
2026-01-01 03:49:24,Low battery,0
2026-01-01 03:49:27,Signal lost,0
2026-01-01 03:49:29,Start camera,0
2026-01-01 03:49:34,Low battery,0
2026-01-01 03:49:43,Stop camera,0
2026-01-01 03:49:52,Door opened,0
2026-01-01 03:50:01,Door closed,0
2026-01-01 03:50:10,Signal lost,0
2026-01-01 03:50:12,Tamper detected,1
2026-01-01 03:50:22,Start camera,0
2026-01-01 03:50:30,Stop camera,0
2026-01-01 03:50:34,Signal lost,0
2026-01-01 03:50:41,Start camera,0
2026-01-01 03:50:45,Door opened,0
2026-01-01 03:50:46,Door opened,0
2026-01-01 03:50:49,Signal lost,0
2026-01-01 03:50:52,Unauthorized access,1
2026-01-01 03:50:56,Signal lost,0
2026-01-01 03:50:59,Motion detected,0
2026-01-01 03:51:02,Signal lost,0
2026-01-01 03:51:07,Signal lost,0
2026-01-01 03:51:17,Low battery,0
2026-01-01 03:51:18,Signal lost,0
2026-01-01 03:51:22,Signal lost,0
2026-01-01 03:51:29,Door closed,0
2026-01-01 03:51:32,Door closed,0
2026-01-01 03:51:39,Low battery,0
2026-01-01 03:51:43,Motion detected,0
2026-01-01 03:51:50,Low battery,0
2026-01-01 03:51:54,Start camera,0
2026-01-01 03:51:57,Door opened,0
2026-01-01 03:52:03,Tamper detected,1
2026-01-01 03:52:12,Signal lost,0
2026-01-01 03:52:17,Motion detected,0
2026-01-01 03:52:22,Low battery,0
2026-01-01 03:52:27,Signal lost,0
2026-01-01 03:52:28,Stop camera,0
2026-01-01 03:52:33,Signal lost,0
2026-01-01 03:52:35,Door closed,0
2026-01-01 03:52:38,Door closed,0
2026-01-01 03:52:46,Door opened,0
2026-01-01 03:52:50,Stop camera,0
2026-01-01 03:52:54,Start camera,0
2026-01-01 03:52:58,Motion detected,0
2026-01-01 03:53:05,Door opened,0
2026-01-01 03:53:09,Start camera,0
2026-01-01 03:53:16,Start camera,0
2026-01-01 03:53:22,Start camera,0
2026-01-01 03:53:28,Start camera,0
2026-01-01 03:53:29,Signal lost,0
2026-01-01 03:53:35,Start camera,0
2026-01-01 03:53:45,Motion detected,0
2026-01-01 03:53:47,Door closed,0
2026-01-01 03:53:51,Stop camera,0
2026-01-01 03:53:58,Motion detected,0
2026-01-01 03:54:01,Low battery,0
2026-01-01 03:54:02,Stop camera,0
2026-01-01 03:54:11,Low battery,0
2026-01-01 03:54:16,Motion detected,0
2026-01-01 03:54:20,Door opened,0
2026-01-01 03:54:27,Motion detected,0
2026-01-01 03:54:29,Stop camera,0
2026-01-01 03:54:35,Start camera,0
2026-01-01 03:54:39,Start camera,0
2026-01-01 03:54:48,Door opened,0
2026-01-01 03:54:57,Door closed,0
2026-01-01 03:54:58,Door opened,0
2026-01-01 03:54:59,Motion detected,0
2026-01-01 03:55:00,Door opened,0
2026-01-01 03:55:06,Camera offline,1
2026-01-01 03:55:13,Start camera,0
2026-01-01 03:55:15,Signal lost,0
2026-01-01 03:55:16,Low battery,0
2026-01-01 03:55:19,Camera offline,1
2026-01-01 03:55:21,Motion detected,0
2026-01-01 03:55:31,Start camera,0
2026-01-01 03:55:34,Start camera,0
2026-01-01 03:55:42,Door closed,0
2026-01-01 03:55:50,Door opened,0
2026-01-01 03:55:53,Door opened,0
2026-01-01 03:55:54,Low battery,0
2026-01-01 03:56:03,Stop camera,0
2026-01-01 03:56:05,Start camera,0
2026-01-01 03:56:09,Door closed,0
2026-01-01 03:56:18,Tamper detected,1
2026-01-01 03:56:19,Low battery,0
2026-01-01 03:56:26,Door closed,0
2026-01-01 03:56:34,Door closed,0
2026-01-01 03:56:44,Door opened,0
2026-01-01 03:56:54,Low battery,0
2026-01-01 03:56:58,Stop camera,0
2026-01-01 03:57:00,Start camera,0
2026-01-01 03:57:09,Start camera,0
2026-01-01 03:57:12,Motion detected,0
2026-01-01 03:57:21,Door opened,0
2026-01-01 03:57:29,Door closed,0
2026-01-01 03:57:34,Signal lost,0
2026-01-01 03:57:42,Signal lost,0
2026-01-01 03:57:52,Stop camera,0
2026-01-01 03:58:00,Motion detected,0
2026-01-01 03:58:02,Motion detected,0
2026-01-01 03:58:05,Door opened,0
2026-01-01 03:58:07,Motion detected,0
2026-01-01 03:58:11,Low battery,0
2026-01-01 03:58:12,Door opened,0
2026-01-01 03:58:21,Door closed,0
2026-01-01 03:58:29,Motion detected,0
2026-01-01 03:58:36,Stop camera,0
2026-01-01 03:58:44,Stop camera,0
2026-01-01 03:58:49,Motion detected,0
2026-01-01 03:58:54,Signal lost,0
2026-01-01 03:58:59,Door opened,0
2026-01-01 03:59:02,Low battery,0
2026-01-01 03:59:08,Tamper detected,1
2026-01-01 03:59:13,Door closed,0
2026-01-01 03:59:23,Low battery,0
2026-01-01 03:59:26,Low battery,0
2026-01-01 03:59:31,Start camera,0
2026-01-01 03:59:35,Door closed,0
2026-01-01 03:59:37,Door closed,0
2026-01-01 03:59:38,Door opened,0
2026-01-01 03:59:40,Low battery,0
2026-01-01 03:59:44,Signal lost,0
2026-01-01 03:59:51,Door closed,0
2026-01-01 04:00:01,Low battery,0
2026-01-01 04:00:07,Low battery,0
2026-01-01 04:00:16,Door closed,0
2026-01-01 04:00:21,Door opened,0
2026-01-01 04:00:30,Start camera,0
2026-01-01 04:00:35,Motion detected,0
2026-01-01 04:00:36,Stop camera,0
2026-01-01 04:00:41,Low battery,0
2026-01-01 04:00:45,Door opened,0
2026-01-01 04:00:51,Start camera,0
2026-01-01 04:00:52,Signal lost,0
2026-01-01 04:01:00,Low battery,0
2026-01-01 04:01:04,Stop camera,0
2026-01-01 04:01:12,Low battery,0
2026-01-01 04:01:15,Low battery,0
2026-01-01 04:01:23,Door opened,0
2026-01-01 04:01:25,Start camera,0
2026-01-01 04:01:27,Start camera,0
2026-01-01 04:01:34,Camera offline,1
2026-01-01 04:01:35,Stop camera,0
2026-01-01 04:01:38,Door opened,0
2026-01-01 04:01:39,Tamper detected,1
2026-01-01 04:01:45,Motion detected,0
2026-01-01 04:01:53,Low battery,0
2026-01-01 04:01:56,Door closed,0
2026-01-01 04:02:02,Door opened,0
2026-01-01 04:02:10,Door closed,0
2026-01-01 04:02:13,Motion detected,0
2026-01-01 04:02:17,Low battery,0
2026-01-01 04:02:25,Start camera,0
2026-01-01 04:02:32,Door closed,0
2026-01-01 04:02:41,Low battery,0
2026-01-01 04:02:48,Stop camera,0
2026-01-01 04:02:58,Start camera,0
2026-01-01 04:03:00,Signal lost,0
2026-01-01 04:03:04,Door opened,0
2026-01-01 04:03:05,Door opened,0
2026-01-01 04:03:14,Signal lost,0
2026-01-01 04:03:15,Door closed,0
2026-01-01 04:03:18,Start camera,0
2026-01-01 04:03:23,Door opened,0
2026-01-01 04:03:30,Door opened,0
2026-01-01 04:03:40,Motion detected,0
2026-01-01 04:03:41,Low battery,0
2026-01-01 04:03:46,Low battery,0
2026-01-01 04:03:48,Door opened,0
2026-01-01 04:03:51,Unauthorized access,1
2026-01-01 04:04:01,Door closed,0
2026-01-01 04:04:03,Door closed,0
2026-01-01 04:04:08,Stop camera,0
2026-01-01 04:04:09,Stop camera,0
2026-01-01 04:04:16,Low battery,0
2026-01-01 04:04:21,Stop camera,0
2026-01-01 04:04:23,Stop camera,0
2026-01-01 04:04:28,Unauthorized access,1
2026-01-01 04:04:31,Motion detected,0
2026-01-01 04:04:37,Stop camera,0
2026-01-01 04:04:42,Door closed,0
2026-01-01 04:04:52,Start camera,0
2026-01-01 04:04:55,Door opened,0
2026-01-01 04:05:04,Low battery,0
2026-01-01 04:05:05,Start camera,0
2026-01-01 04:05:08,Stop camera,0
2026-01-01 04:05:09,Motion detected,0
